unique_id,disbursement_date,loan_investment_amount,lender_insurance_premium,metro_type,LMI_type,revenue,full_time_employees,naics_code,jobs_created,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,active_status,support_amount,FICO_Score,Loan_default_probabilities,Risk_Level,FICO_Class,Loan_Prediction
NY_2015_CAP_221,8/27/2015,50000.0,3490.0,Metro,LMI,1662948.0,48.0,722511,1.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2015_VCP_33,9/17/2015,6000000.0,0.0,Metro,Non-LMI,308231.0,30.0,511210,22.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,878,0.03613066,Low,Very Good,0
NY_2015_VCP_34,9/21/2015,525000.0,0.0,Metro,Non-LMI,1900000.0,26.0,611420,7.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Growth,Yes,0.0,452,0.74583143,High,Fair,1
NY_2015_CAP_303,10/1/2015,74500.0,5205.0,Metro,LMI,248621.0,15.5,624410,15.5,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.003678191,Low,Very Good,0
NY_2015_CAP_305,10/1/2015,75000.0,5240.0,Metro,LMI,0.0,15.0,722513,15.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,890,0.015233878,Low,Very Good,0
NY_2015_CAP_339,11/3/2015,5000.0,340.0,Metro,Non-LMI,1000320.0,20.0,624110,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2015_CAP_344,11/10/2015,57000.0,1140.0,Metro,Non-LMI,3269928.0,35.0,722511,30.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,899,0.0009323486,Low,Very Good,0
NY_2015_CAP_345,11/10/2015,90000.0,2700.0,Metro,Non-LMI,3753038.0,16.0,325110,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,899,0.0010231283,Low,Very Good,0
NY_2015_CAP_347,11/10/2015,50000.0,1500.0,Metro,Non-LMI,750236.0,20.0,236220,16.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.003678191,Low,Very Good,0
NY_2015_CAP_399,12/8/2015,250000.0,12250.0,Metro,Non-LMI,143274.0,20.0,238220,5.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,898,0.0018659685,Low,Very Good,0
NY_2015_CAP_430,12/30/2015,206900.0,6207.0,Metro,Non-LMI,1898661.0,23.0,722513,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_35,1/7/2016,30528.0,764.09,Metro,LMI,1440790.0,35.0,324110,0.0,Loan Fund,Purchase Equipment,2016.0,Early Stage,Yes,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_69,2/22/2016,290000.0,14000.0,Metro,Non-LMI,4228658.0,73.0,611110,18.0,Other,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,899,0.00031707654,Low,Very Good,0
NY_2016_CAP_79,2/23/2016,35000.0,2440.0,Metro,LMI,225395.0,31.0,812930,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_123,3/10/2016,20000.0,1390.0,Metro,LMI,0.0,44.0,448140,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_133,3/17/2016,50000.0,3490.0,Metro,Non-LMI,566887.0,24.0,424420,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_VCP_5,4/1/2016,136981.0,0.0,Metro,Non-LMI,1800000.0,27.0,611420,8.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Growth,Yes,0.0,410,0.8153779,Very High,Fair,1
NY_2016_CAP_175,4/26/2016,150000.0,9750.0,Metro,Non-LMI,2084960.0,44.0,562910,21.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,899,0.0010231283,Low,Very Good,0
NY_2016_CAP_180,4/26/2016,250000.0,12925.0,Metro,LMI,214021.0,40.0,236220,1.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_184,4/26/2016,100000.0,3000.0,Metro,Non-LMI,1287462.0,21.0,722513,25.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,899,0.0011764814,Low,Very Good,0
NY_2016_VCP_7,5/13/2016,2300000.0,0.0,Metro,LMI,280690.0,21.0,511210,12.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Seed,Yes,0.0,895,0.0076889317,Low,Very Good,0
NY_2016_LGP_3,5/18/2016,3150000.0,0.0,Metro,Non-LMI,2400000.0,20.0,236115,0.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,600000.0,802,0.16195582,Moderate,Very Good,0
NY_2016_VCP_8,5/23/2016,5873630.0,0.0,Metro,Non-LMI,7900000.0,29.0,454111,10.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Growth,Yes,0.0,626,0.4566288,Moderate,Good,0
NY_2016_CAP_273,6/14/2016,10000.0,690.0,Metro,LMI,0.0,33.0,561311,30.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,899,0.0009323486,Low,Very Good,0
NY_2016_VCP_10,7/11/2016,2500000.0,0.0,Metro,Non-LMI,2100000.0,20.0,711410,11.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,696,0.33934188,Moderate,Good,0
NY_2016_VCP_11,7/19/2016,5000000.0,0.0,Metro,Non-LMI,6000.0,35.0,425120,32.0,Loan Fund,Purchase Equipment,2016.0,Growth,Yes,0.0,852,0.0784873,Low,Very Good,0
NY_2016_CAP_368,8/8/2016,500000.0,24700.0,Metro,LMI,5009156.0,71.0,611110,34.0,Other,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,898,0.002321702,Low,Very Good,0
NY_2016_CAP_378,8/25/2016,50000.0,3490.0,Metro,LMI,1190043.0,48.0,721110,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_VCP_13,8/30/2016,6000000.0,0.0,Metro,Non-LMI,2535000.0,32.0,332117,3.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
NY_2016_CAP_469,9/27/2016,182000.0,5460.0,Metro,Non-LMI,1556754.0,30.0,812990,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_486,10/6/2016,75000.0,5240.0,Metro,Non-LMI,1753637.0,27.0,722511,2.5,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_542,11/3/2016,50000.0,3490.0,Metro,LMI,154180.0,25.0,453210,2.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_543,11/3/2016,40000.0,2790.0,Metro,Non-LMI,1461358.0,15.0,722511,5.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,898,0.0018659685,Low,Very Good,0
NY_2016_CAP_546,11/3/2016,70000.0,4890.0,Metro,LMI,120548.0,19.0,315190,7.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,874,0.042137854,Low,Very Good,0
NY_2016_VCP_15,11/4/2016,125000.0,0.0,Metro,Non-LMI,700000.0,18.0,711211,11.0,Loan Fund,Purchase Equipment,2016.0,Growth,Yes,0.0,696,0.33934188,Moderate,Good,0
NY_2016_CAP_611,11/29/2016,70000.0,4890.0,Metro,Non-LMI,1818979.0,20.0,722511,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_615,11/29/2016,150000.0,4500.0,Metro,LMI,911132.0,16.0,541890,6.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,880,0.032355074,Low,Very Good,0
NY_2016_CAP_619,11/29/2016,100000.0,3000.0,Metro,Non-LMI,1081594.0,21.0,311811,6.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,880,0.032355074,Low,Very Good,0
NY_2016_CAP_620,11/29/2016,100000.0,3000.0,Metro,Non-LMI,2437340.0,51.0,621498,2.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
NY_2016_CAP_622,11/29/2016,30000.0,900.0,Metro,LMI,447722.0,21.0,561720,5.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,898,0.0018659685,Low,Very Good,0
NY_2016_CAP_627,11/29/2016,100000.0,3000.0,Metro,LMI,8406471.0,51.0,443142,2.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
OH_2012_CAP_2,1/31/2012,283088.0,4246.32,Metro,LMI,6100000.0,30.0,424410,8.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Bankrupt,0.0,864,0.059503935,Low,Very Good,0
OH_2012_CAP_4,2/3/2012,210000.0,3150.0,Non-Metro,Non-LMI,686000.0,15.0,722515,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2012_CAP_27,3/20/2012,50000.0,750.0,Metro,Non-LMI,1000000.0,20.0,812112,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2012_CAP_37,4/4/2012,250000.0,3750.0,Metro,Non-LMI,224231.0,34.0,541213,41.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,895,0.0071496437,Low,Very Good,0
OH_2012_CAP_46,4/30/2012,49000.0,735.0,Metro,Non-LMI,1129000.0,30.0,722511,1.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2012_CSP_2,5/14/2012,400000.0,0.0,Non-Metro,Non-LMI,834000.0,16.0,722513,9.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,410,0.8153779,Very High,Fair,1
OH_2012_CAP_61,5/21/2012,130000.0,1950.0,Metro,Non-LMI,786486.0,21.0,722511,8.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,864,0.059503935,Low,Very Good,0
OH_2012_CAP_65,5/24/2012,314830.0,4722.45,Metro,Non-LMI,2800000.0,17.0,722511,20.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,899,0.0010231283,Low,Very Good,0
OH_2012_CAP_74,7/3/2012,25000.0,375.0,Metro,Non-LMI,305288.0,23.0,713940,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2012_CAP_88,7/30/2012,50000.0,750.0,Metro,Non-LMI,1427930.0,15.0,238910,1.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2012_CAP_89,7/30/2012,78300.0,1174.5,Metro,Non-LMI,1427930.0,15.0,238910,1.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2012_CAP_90,7/30/2012,40000.0,600.0,Metro,Non-LMI,1427930.0,15.0,238910,1.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2012_CSP_7,8/1/2012,1097000.0,0.0,Non-Metro,Non-LMI,2370845.0,57.0,624410,22.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,324500.0,878,0.03613066,Low,Very Good,0
OH_2012_CAP_93,8/7/2012,200000.0,3000.0,Metro,LMI,628853.0,16.0,611699,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,898,0.0018659685,Low,Very Good,0
OH_2012_CSP_9,8/7/2012,1190000.0,0.0,Non-Metro,LMI,1600000.0,22.0,325211,9.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,357000.0,410,0.8153779,Very High,Fair,1
OH_2012_CAP_97,8/13/2012,200000.0,3000.0,Metro,Non-LMI,1976330.0,21.0,337110,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2012_CAP_105,8/28/2012,116000.0,1740.0,Metro,Non-LMI,2882703.0,54.0,812112,9.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,864,0.059503935,Low,Very Good,0
OH_2012_CSP_15,9/25/2012,750000.0,0.0,Metro,Non-LMI,2000.0,19.0,531120,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,224970.0,802,0.16195582,Moderate,Very Good,0
OH_2012_CSP_24,12/10/2012,735000.0,0.0,Metro,Non-LMI,7512000.0,44.0,423830,4.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,177582.0,859,0.068254545,Low,Very Good,0
OH_2012_CSP_25,12/17/2012,600000.0,0.0,Metro,Non-LMI,1423054.0,25.0,561730,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,44000.0,866,0.055246506,Low,Very Good,0
OH_2012_CSP_26,12/20/2012,324000.0,0.0,Metro,LMI,1691020.0,20.0,236220,2.5,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,97200.0,802,0.16195582,Moderate,Very Good,0
OH_2013_CSP_3,1/25/2013,160000.0,0.0,Non-Metro,Non-LMI,2087882.0,37.0,812112,8.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,48000.0,410,0.8153779,Very High,Fair,1
OH_2013_CSP_8,3/5/2013,270000.0,0.0,Metro,LMI,4614453.0,17.0,325612,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,81000.0,802,0.16195582,Moderate,Very Good,0
OH_2013_CAP_10,3/12/2013,25000.0,375.0,Metro,Non-LMI,262360.0,22.0,722513,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,890,0.015233878,Low,Very Good,0
OH_2013_CSP_9,3/15/2013,375000.0,0.0,Metro,Non-LMI,1905177.0,21.0,532490,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,112500.0,866,0.055246506,Low,Very Good,0
OH_2013_CSP_11,3/20/2013,400000.0,0.0,Metro,Non-LMI,3704386.0,40.0,238390,20.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,106426.4,878,0.03613066,Low,Very Good,0
OH_2013_CSP_12,3/28/2013,200000.0,0.0,Metro,Non-LMI,6931577.0,90.0,443142,17.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,60000.0,828,0.119035356,Moderate,Very Good,0
OH_2013_CAP_15,4/2/2013,75000.0,1125.0,Metro,Non-LMI,502000.0,20.0,315990,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2013_CSP_15,4/23/2013,50000.0,0.0,Metro,LMI,827000.0,17.0,722513,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,25000.0,802,0.16195582,Moderate,Very Good,0
OH_2013_CSP_19,5/6/2013,120000.0,0.0,Metro,Non-LMI,2663727.0,24.0,621498,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,34502.4,626,0.4566288,Moderate,Good,0
OH_2013_CAP_26,5/24/2013,25535.0,383.025,Metro,LMI,4242000.0,22.0,238210,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2013_CSP_25,5/29/2013,425000.0,0.0,Metro,Non-LMI,35000.0,21.0,531120,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,65475.0,866,0.055246506,Low,Very Good,0
OH_2013_CAP_33,6/17/2013,97540.33,1463.105,Metro,Non-LMI,1700000.0,43.0,722511,35.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,898,0.002321702,Low,Very Good,0
OH_2013_CAP_40,6/17/2013,157400.0,2361.0,Metro,Non-LMI,247362.0,31.0,531210,137.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,890,0.016191604,Low,Very Good,0
OH_2013_CAP_50,6/17/2013,100000.0,1500.0,Metro,Non-LMI,3000000.0,44.0,484122,125.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,890,0.016191604,Low,Very Good,0
OH_2013_CAP_62,7/11/2013,20000.0,300.0,Non-Metro,Non-LMI,884390.0,23.0,722511,4.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,898,0.0018931167,Low,Very Good,0
OH_2013_CSP_30,7/30/2013,500000.0,0.0,Metro,LMI,6000000.0,26.0,448110,40.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,250000.0,774,0.20858665,Moderate,Very Good,0
OH_2013_CSP_31,7/30/2013,475000.0,0.0,Metro,LMI,6000000.0,23.0,448110,20.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,237500.0,878,0.03613066,Low,Very Good,0
OH_2013_CSP_32,7/30/2013,575000.0,0.0,Metro,LMI,12443474.0,78.0,311412,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,282260.0,802,0.16195582,Moderate,Very Good,0
OH_2013_CSP_36,8/13/2013,150000.0,0.0,Metro,Non-LMI,986834.0,27.0,541612,9.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,45000.0,410,0.8153779,Very High,Fair,1
OH_2013_CSP_38,8/13/2013,974000.0,0.0,Metro,Non-LMI,1206552.0,15.0,541940,5.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,196875.0,866,0.055246506,Low,Very Good,0
OH_2013_CAP_71,8/27/2013,52000.0,780.0,Metro,LMI,4242000.0,22.0,238210,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2013_CSP_40,8/27/2013,414000.0,0.0,Metro,Non-LMI,4222000.0,22.0,339920,7.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,124200.0,452,0.74583143,High,Fair,1
OH_2013_CSP_49,10/31/2013,125000.0,0.0,Non-Metro,Non-LMI,0.0,16.0,331511,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,37500.0,802,0.16195582,Moderate,Very Good,0
OH_2013_CSP_50,11/18/2013,3060000.0,0.0,Metro,Non-LMI,0.0,90.0,484121,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,340000.0,802,0.16195582,Moderate,Very Good,0
OH_2013_CSP_52,12/2/2013,375000.0,0.0,Metro,LMI,1452000.0,18.0,332710,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,56276.0,802,0.16195582,Moderate,Very Good,0
OH_2013_VCP_2,12/9/2013,1100000.0,0.0,Non-Metro,LMI,1803490.0,15.0,325212,7.0,Loan Fund,Purchase Equipment,2016.0,Mezzanine,Yes,0.0,846,0.08953183,Low,Very Good,0
OH_2013_CSP_55,12/11/2013,1932000.0,0.0,Metro,Non-LMI,260879.0,29.0,531120,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,412000.0,802,0.16195582,Moderate,Very Good,0
OH_2014_CSP_4,2/4/2014,515000.0,0.0,Metro,Non-LMI,0.0,35.0,722513,35.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Bankrupt,139050.0,852,0.0784873,Low,Very Good,0
OH_2014_CSP_5,2/10/2014,2175000.0,0.0,Metro,Non-LMI,4021244.0,61.0,722511,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,652500.0,866,0.055246506,Low,Very Good,0
OH_2014_CSP_15,3/18/2014,1860000.0,0.0,Metro,LMI,0.0,15.0,311991,12.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,500000.0,780,0.1992509,Moderate,Very Good,0
OH_2014_CAP_12,3/21/2014,6105.0,91.575,Metro,Non-LMI,800000.0,16.0,722511,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2014_CSP_18,4/2/2014,450000.0,0.0,Metro,Non-LMI,2411275.24,24.0,541690,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,108181.6,802,0.16195582,Moderate,Very Good,0
OH_2014_CAP_14,4/8/2014,10000.0,150.0,Non-Metro,Non-LMI,932889.1,22.0,722511,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
OH_2014_CSP_20,4/11/2014,2583532.0,0.0,Metro,Non-LMI,240000.0,23.0,531120,7.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,413532.0,452,0.74583143,High,Fair,1
OH_2014_CSP_22,4/17/2014,816000.0,0.0,Metro,LMI,61742.0,20.0,531120,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,72000.0,866,0.055246506,Low,Very Good,0
OH_2014_CSP_23,4/17/2014,1060000.0,0.0,Metro,LMI,85944.0,15.0,531120,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,318000.0,802,0.16195582,Moderate,Very Good,0
OH_2014_CSP_24,4/17/2014,774000.0,0.0,Metro,Non-LMI,58605.0,17.0,531120,4.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,38000.0,859,0.068254545,Low,Very Good,0
